,user_id,segment_RFM,recency,frequency,monetary,perks_RFM,segment_behavior,perks_behavior,rate_discount_trip,season_top,month_top
1152,512835,cant_lose,1,5,4604.139999999999,Provide exclusive offers or early access to new products/services to maintain their engagement.,Friend Explorer,Reduced rates for extended stays.,lukewarm opportunit,spring,2
1153,512846,cant_lose,1,5,1663.28,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,2
1154,512848,hibernating,1,2,199.52,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,summer,1
1155,512880,at_risk,1,3,678.54,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,lukewarm opportunit,spring,1
1156,512887,hibernating,1,1,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
1157,512888,cant_lose,1,5,1335.0500000000002,Provide exclusive offers or early access to new products/services to maintain their engagement.,Lambda Traveller,Last-Minute Deals,hot opportunitst,spring,2
1158,512900,at_risk,1,4,0.0,Implement targeted re-engagement campaigns to remind them of your value proposition.,Lambda Traveller,Last-Minute Deals,lukewarm opportunit,spring,1
1159,512904,at_risk,1,3,4857.799999999999,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",lukewarm opportunit,autumn,1
1160,512922,hibernating,1,2,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Casual Traveller,Short trip packages for popular destinations.,hot opportunitst,spring,1
1161,512928,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,1
1162,512943,at_risk,1,3,2191.2,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,2
1163,512945,hibernating,1,1,689.23,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,2
1164,512974,hibernating,1,2,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
1165,512976,at_risk,1,3,9304.71,Implement targeted re-engagement campaigns to remind them of your value proposition.,Friend Explorer,Reduced rates for extended stays.,hot opportunitst,spring,2
1166,512984,at_risk,1,3,2206.95,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Casual Traveller,Short trip packages for popular destinations.,lukewarm opportunit,spring,1
1167,512999,cant_lose,1,5,1791.85,Provide exclusive offers or early access to new products/services to maintain their engagement.,Intimate Escapade,Special rates on short stays.,lukewarm opportunit,spring,1
1168,513004,hibernating,1,2,2880.59,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",cold opportunist,summer,1
1169,513005,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
1170,513006,hibernating,1,2,1143.6,Reach out with personalized win-back offers or discounts to encourage them to return.,Friend Explorer,Reduced rates for extended stays.,hot opportunitst,spring,1
1171,513026,at_risk,1,4,2179.78,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
1172,513030,cant_lose,1,5,2767.83,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
1173,513031,hibernating,1,1,764.11,Reach out with personalized win-back offers or discounts to encourage them to return.,Lambda Traveller,Last-Minute Deals,hot opportunitst,spring,1
1174,513058,cant_lose,1,5,1471.99,Provide exclusive offers or early access to new products/services to maintain their engagement.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",cold opportunist,spring,2
1175,513089,hibernating,1,2,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,1
1176,513090,hibernating,1,1,0.0,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
1177,513091,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
1178,513093,hibernating,1,2,969.82,Reach out with personalized win-back offers or discounts to encourage them to return.,Lambda Traveller,Last-Minute Deals,hot opportunitst,summer,1
1179,513096,hibernating,1,2,805.3399999999999,Reach out with personalized win-back offers or discounts to encourage them to return.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",lukewarm opportunit,spring,1
1180,513103,cant_lose,1,5,2526.99,Provide exclusive offers or early access to new products/services to maintain their engagement.,Familly Excursion,"Reduced rates for accommodation, meals, and activities.",hot opportunitst,spring,1
1181,513126,cant_lose,1,5,2552.19,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
1182,513138,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,lukewarm opportunit,spring,0
1183,513164,cant_lose,1,5,592.47,Provide exclusive offers or early access to new products/services to maintain their engagement.,Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
1184,513206,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
1185,513216,at_risk,1,3,822.84,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expansive,Reduced rates for long-term hotel stays.,hot opportunitst,spring,2
1186,513220,at_risk,1,3,3943.38,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,summer,2
1187,513221,one timer,1,0,1839.21,Implement an onboarding email series to introduce them to your products/services.,Friend Future Explorer,Reduced rates on trips for repeat bookings.,hot opportunitst,spring,1
1188,513227,at_risk,1,4,2018.9,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
1189,513233,hibernating,1,2,346.24,Reach out with personalized win-back offers or discounts to encourage them to return.,Lambda Traveller,Last-Minute Deals,lukewarm opportunit,summer,1
1190,513236,cant_lose,1,5,8476.79,Provide exclusive offers or early access to new products/services to maintain their engagement.,Familly Adventure,"Packages with activities such as safaris, theme parks, and outdoor adventures.",cold opportunist,spring,2
1191,513237,at_risk,1,3,930.8,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expansive,Reduced rates for long-term hotel stays.,lukewarm opportunit,spring,1
1192,513241,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,hot opportunitst,spring,0
1193,513242,at_risk,1,4,0.0,Implement targeted re-engagement campaigns to remind them of your value proposition.,Business expeditive,Partnership discounts for companies that book frequently.,hot opportunitst,spring,1
1194,513259,at_risk,1,3,4644.8,Implement targeted re-engagement campaigns to remind them of your value proposition.,Solo Adventurer,"Packages with activities like hiking, diving, and cultural tours.",hot opportunitst,spring,2
1195,513261,lost,1,0,0.0,Conduct surveys or feedback sessions to understand why they stopped purchasing and address any concerns.,inactive frozen,Automatic enrollment in a loyalty program with immediate benefits to encourage re-engagement.,lukewarm opportunit,spring,0
1196,513289,one timer,1,0,1063.31,Implement an onboarding email series to introduce them to your products/services.,Solo Tempted Traveller,Exclusive weekend getaway offers for returning customers.,hot opportunitst,spring,1
